,mean_P_Normal,mean_P_Short-Circuit,mean_P_Degradation,mean_P_Open-Circuit,mean_P_Shadowing,pred_class,binary_screened_non_normal,ensemble_anomalous_score_uncalibrated,fold1_pred,fold2_pred,fold3_pred,fold4_pred,fold5_pred
2023-01-01 13:00:00+08:00,2.605639072982183e-07,3.5734198425358853e-06,9.809764672040183e-11,7.296953128104992e-20,0.9999961659181524,Shadowing,1,0.9999997394360927,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-01 13:15:00+08:00,5.234367849196726e-08,3.069354245050346e-06,1.4554675872369394e-11,2.9553511260024754e-20,0.9999968782875218,Shadowing,1,0.9999999476563215,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-01 13:30:00+08:00,1.2214229559010704e-08,1.7565144956612996e-06,1.8144456416714043e-12,1.838062707057505e-21,0.9999982312694604,Shadowing,1,0.9999999877857705,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-01 13:45:00+08:00,7.249445209337024e-07,4.1496168519623085e-06,4.07359010364326e-10,6.620189621497934e-19,0.9999951250312682,Shadowing,1,0.999999275055479,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-01 14:00:00+08:00,8.550277358077191e-07,4.1614980777929325e-06,3.96701310262676e-10,8.05277047836457e-19,0.999994983077485,Shadowing,1,0.9999991449722642,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-01 14:15:00+08:00,6.154983657120546e-05,2.169403091089872e-06,1.9901003229308758e-08,8.61219481165667e-15,0.9999362608593259,Shadowing,1,0.9999384501634287,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-01 14:30:00+08:00,0.0003911723823724282,1.0794252537943882e-06,6.200820975788789e-08,7.752994059717647e-14,0.9996076861840866,Shadowing,1,0.9996088276176276,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-01 14:45:00+08:00,0.0004988420227654839,2.060704786945122e-06,8.508780585694435e-08,9.236280976396794e-14,0.9994990121845493,Shadowing,1,0.9995011579772345,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-01 15:00:00+08:00,6.752243263186792e-05,1.1230260506325937e-05,3.106419017871006e-08,1.921619119165995e-14,0.9999212162426524,Shadowing,1,0.9999324775673681,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-01 15:15:00+08:00,0.14351144159895995,1.0983571763293477e-07,1.2996132511861092e-07,3.810365672426691e-10,0.8564883182229608,Shadowing,1,0.85648855840104,Normal,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-01 15:30:00+08:00,0.05859529939849163,2.3731936585467844e-07,1.9967450397117668e-07,1.1515422089304913e-10,0.9414042634924844,Shadowing,1,0.9414047006015084,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-01 15:45:00+08:00,0.1486894958523989,7.296350957297351e-08,1.0366525484238547e-07,9.575490204458175e-10,0.8513103265612877,Shadowing,1,0.8513105041476011,Normal,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-01 16:00:00+08:00,0.2529068902357247,3.472315899999372e-08,4.891691721962462e-08,2.807826220189335e-09,0.7470930233163728,Shadowing,1,0.7470931097642752,Normal,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-01 16:15:00+08:00,0.04096690319684199,1.5482334158695625e-07,1.4451418087092418e-07,3.201149467668078e-10,0.9590327971455206,Shadowing,1,0.959033096803158,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-01 16:30:00+08:00,0.01451265566354087,1.9180564445267793e-07,1.1730201551844542e-07,2.327737097423961e-10,0.9854870349960254,Shadowing,1,0.9854873443364591,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-01 16:45:00+08:00,0.8786833561240053,2.820192688973004e-11,1.034694019626183e-09,7.541242970978866e-08,0.1213165674006691,Normal,0,0.12131664387599472,Normal,Normal,Normal,Normal,Normal
2023-01-01 17:00:00+08:00,0.8856982381895578,4.2319439694491473e-11,9.853924311153152e-10,9.717940857230288e-08,0.11430166360332175,Normal,0,0.11430176181044216,Normal,Normal,Normal,Normal,Normal
2023-01-02 07:45:00+08:00,0.8360520210874306,4.4992585837277426e-10,3.8790762770542115e-09,2.3621190739776564e-08,0.16394795096237658,Normal,0,0.1639479789125694,Normal,Normal,Normal,Normal,Normal
2023-01-02 08:00:00+08:00,0.606262927025845,7.898931538983677e-10,1.3772987757520983e-08,1.0491537026830225e-08,0.39373704791973696,Normal,0,0.39373707297415494,Normal,Normal,Normal,Shadowing,Shadowing
2023-01-02 08:15:00+08:00,0.19949654368009972,5.991021304368908e-08,7.768210971505213e-08,1.1296835534616022e-09,0.800503317597894,Shadowing,1,0.8005034563199003,Normal,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-02 08:30:00+08:00,0.257780562128335,3.943405465250612e-08,5.41584632650487e-08,1.598929628190848e-09,0.7422193426802174,Shadowing,1,0.742219437871665,Normal,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-02 08:45:00+08:00,0.49761295758201857,5.444222871934097e-09,1.6434403512501162e-08,7.784195406304979e-09,0.5023870127551595,Shadowing,1,0.5023870424179815,Normal,Shadowing,Normal,Shadowing,Shadowing
2023-01-02 09:00:00+08:00,0.33946880141648206,1.91390444655712e-08,3.3587048946935756e-08,2.9474509709975895e-09,0.6605311429099736,Shadowing,1,0.6605311985835179,Normal,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-02 09:15:00+08:00,9.936515449956145e-05,8.376586868104859e-06,3.8185907939796524e-08,6.097008147900859e-14,0.9998922200726634,Shadowing,1,0.9999006348455004,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-02 09:30:00+08:00,7.476462729799382e-06,7.896124778247973e-06,4.0665725456356896e-09,7.860148515640694e-17,0.9999846233459193,Shadowing,1,0.9999925235372702,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-02 09:45:00+08:00,0.001341448213550356,1.8912330146854693e-09,1.679228259804919e-08,2.836485667404446e-13,0.9986585331026504,Shadowing,1,0.9986585517864497,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-02 10:00:00+08:00,0.31722626652248903,5.182347763309002e-15,7.195641366411867e-11,6.761260591585189e-20,0.6827737334055495,Shadowing,1,0.682773733477511,Shadowing,Shadowing,Shadowing,Normal,Normal
2023-01-02 10:15:00+08:00,0.010090468994741735,1.0250083506254675e-10,1.0145173273564367e-09,8.266219367362918e-19,0.9899095298882401,Shadowing,1,0.9899095310052582,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-02 10:30:00+08:00,0.003681523036632537,9.298477736068418e-09,2.720582354038773e-09,2.4780519306459225e-18,0.9963184649443073,Shadowing,1,0.9963184769633675,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-02 10:45:00+08:00,0.00597007898855471,6.1873112081152965e-06,1.5395666654821043e-07,3.8710346334877724e-16,0.9940235797435701,Shadowing,1,0.9940299210114453,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-02 11:00:00+08:00,6.469240070513682e-05,1.887869485943917e-07,1.7947451797318946e-08,4.376674004237335e-15,0.9999351008648901,Shadowing,1,0.9999353075992948,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-02 11:15:00+08:00,1.5769573997934884e-06,6.244476911789602e-06,3.668257662779973e-10,3.524991072391408e-18,0.9999921781988628,Shadowing,1,0.9999984230426002,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-02 11:30:00+08:00,1.141223101799734e-07,3.5320629294410947e-06,3.2220743824944564e-11,1.0404954182653679e-19,0.9999963537825396,Shadowing,1,0.9999998858776898,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-02 11:45:00+08:00,6.63655670758286e-07,3.760529003188087e-06,4.4417202845132777e-10,1.9969324169654873e-18,0.9999955753711541,Shadowing,1,0.9999993363443292,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-02 12:00:00+08:00,1.9064396981739733e-05,2.2684285322885166e-07,4.115119286124765e-09,1.0784327548737936e-15,0.9999807046450446,Shadowing,1,0.9999809356030183,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-02 12:15:00+08:00,3.7718728783921016e-06,2.724627441279413e-06,1.2605675924490832e-09,1.082662598534323e-16,0.9999935022391127,Shadowing,1,0.9999962281271216,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-02 12:30:00+08:00,3.229525534839584e-07,3.4806972557292647e-06,1.67871041144353e-10,4.96923602764124e-19,0.9999961961823198,Shadowing,1,0.9999996770474465,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-02 12:45:00+08:00,3.817902866307215e-07,3.6154994463558994e-06,2.222964165647269e-10,6.562169810833135e-19,0.9999960024879705,Shadowing,1,0.9999996182097134,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-02 13:00:00+08:00,1.74657949842294e-07,3.1455269878360566e-06,7.309633314395512e-11,1.6877612129436757e-19,0.9999966797419659,Shadowing,1,0.9999998253420501,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-02 13:15:00+08:00,3.1149994616934734e-06,3.7808498601931615e-06,6.235417979977546e-10,2.2637479634338895e-17,0.9999931035271363,Shadowing,1,0.9999968850005383,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-02 13:30:00+08:00,1.2398574421893667e-06,4.174856187588676e-06,3.971891437145145e-10,1.3510203981727855e-18,0.999994584889181,Shadowing,1,0.9999987601425578,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-02 13:45:00+08:00,4.911724240135121e-06,4.583511615896481e-06,1.0451414767525126e-09,4.8407636082898825e-17,0.9999905037190026,Shadowing,1,0.9999950882757599,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-02 14:00:00+08:00,4.769865375020425e-06,5.04120155966282e-06,1.1502342734044527e-09,4.202085439858943e-17,0.9999901877828311,Shadowing,1,0.999995230134625,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-02 14:15:00+08:00,4.531786028859428e-06,5.029537010026838e-06,1.0925620556654448e-09,3.667909357884278e-17,0.999990437584399,Shadowing,1,0.9999954682139711,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-02 14:30:00+08:00,0.0006876489938540873,2.4099750054308777e-06,1.0001788968886725e-07,5.11277102969511e-13,0.9993098410127397,Shadowing,1,0.9993123510061459,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-02 14:45:00+08:00,4.7285274205370194e-05,1.5471785542678955e-05,2.0272313798608687e-08,5.978388472032079e-14,0.9999372226678785,Shadowing,1,0.9999527147257946,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-02 15:00:00+08:00,0.0006494539432344508,2.4578934113783304e-06,1.0043165189051701e-07,3.315744945934072e-13,0.9993479877313707,Shadowing,1,0.9993505460567655,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-02 15:15:00+08:00,0.26017217512320673,4.818092897076015e-08,7.200698690165434e-08,3.524136040861474e-10,0.7398277043364637,Shadowing,1,0.7398278248767933,Normal,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-02 15:30:00+08:00,0.40255656894607095,9.453251294032814e-09,2.6965596506326056e-08,2.876524577717072e-09,0.5974433917585568,Shadowing,1,0.597443431053929,Normal,Shadowing,Normal,Shadowing,Shadowing
2023-01-02 15:45:00+08:00,0.0723682133008186,6.574941790799608e-08,1.1386389290220812e-07,1.2528754062307486e-09,0.927631605832995,Shadowing,1,0.9276317866991814,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-02 16:00:00+08:00,0.6843947544367641,2.571899394747934e-09,6.138380020877822e-09,3.00281040270415e-08,0.3156052068248525,Normal,0,0.3156052455632359,Normal,Shadowing,Normal,Normal,Normal
2023-01-02 16:15:00+08:00,0.026192375024292495,8.295409360567793e-08,1.1055278830097043e-07,1.2864587534539118e-09,0.9738074301823669,Shadowing,1,0.9738076249757075,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-02 16:30:00+08:00,0.0005487635407819193,4.927460136759782e-07,5.182760066637802e-08,7.197160916039128e-11,0.999450691813632,Shadowing,1,0.9994512364592181,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-02 16:45:00+08:00,0.6107556584924541,3.5061401918545496e-09,6.7845859930298275e-09,3.929862694680055e-08,0.38924429191819276,Normal,0,0.38924434150754594,Normal,Shadowing,Shadowing,Normal,Normal
2023-01-02 17:00:00+08:00,0.8874510044797335,4.2575982399595506e-11,1.1230569582521626e-09,8.456720352030001e-08,0.11254890978743007,Normal,0,0.11254899552026654,Normal,Normal,Normal,Normal,Normal
2023-01-02 17:15:00+08:00,0.9902462561132654,1.2803158317559013e-11,2.910104686827968e-10,5.201453859108251e-08,0.009753691568382322,Normal,0,0.009753743886734556,Normal,Normal,Normal,Normal,Normal
2023-01-03 07:45:00+08:00,0.8304822851797488,6.069170894016311e-10,3.863293280836155e-09,2.5661500214918452e-08,0.1695176846885406,Normal,0,0.16951771482025124,Normal,Normal,Normal,Normal,Normal
2023-01-03 08:00:00+08:00,0.8595523653938001,3.4345809081094217e-10,3.0283286019585486e-09,2.649760775292229e-08,0.14044760473680543,Normal,0,0.1404476346061999,Normal,Normal,Normal,Normal,Normal
2023-01-03 08:15:00+08:00,0.8752708996761649,2.2145196415379463e-10,2.28294193280253e-09,3.205840282956361e-08,0.1247290657610383,Normal,0,0.12472910032383511,Normal,Normal,Normal,Normal,Normal
2023-01-03 08:30:00+08:00,0.20278528774701185,4.3747109973643726e-08,6.593569227981793e-08,2.2524986592299863e-09,0.7972146003176872,Shadowing,1,0.7972147122529881,Normal,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-03 08:45:00+08:00,0.4623498664185456,8.203182691761681e-09,1.8389093040619008e-08,7.866935896515498e-09,0.5376500991222428,Shadowing,1,0.5376501335814544,Normal,Shadowing,Normal,Shadowing,Shadowing
2023-01-03 09:00:00+08:00,0.0030035511098534737,9.141416632749811e-07,1.2789173092737131e-07,2.096394212846869e-11,0.9969954068357885,Shadowing,1,0.9969964488901465,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-03 09:15:00+08:00,0.048494470670032215,1.9437782275235217e-07,1.6305663999667452e-07,2.27807310751924e-10,0.9515051716676979,Shadowing,1,0.9515055293299678,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-03 09:30:00+08:00,0.0018072889748127908,1.1399929730939871e-06,1.1303596876731675e-07,1.48660000104675e-11,0.9981914579813793,Shadowing,1,0.9981927110251873,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-03 09:45:00+08:00,0.0021727131108340287,1.0529256169891268e-06,1.1928286188817892e-07,1.6592445871077505e-11,0.9978261146640947,Shadowing,1,0.997827286889166,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-03 10:00:00+08:00,0.0015048143988837825,1.251977231543883e-06,1.0759606479957123e-07,1.2383613836362647e-11,0.9984938260154363,Shadowing,1,0.9984951856011162,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-03 10:15:00+08:00,0.008590519189334244,5.742814369015884e-07,1.5622243683869714e-07,4.165162985254636e-11,0.9914087502651405,Shadowing,1,0.9914094808106657,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-03 10:30:00+08:00,3.9320586826292694e-05,1.067031741772975e-05,2.10643788297051e-08,5.16669957071786e-15,0.999949988031372,Shadowing,1,0.9999606794131737,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-03 10:45:00+08:00,2.149217789439008e-05,7.635957461822871e-06,1.133186701644591e-08,9.557364544560057e-16,0.9999708605327757,Shadowing,1,0.9999785078221056,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-03 11:00:00+08:00,1.1000321008952427e-06,6.483646132632658e-06,4.324969850206051e-10,7.0880872642291565e-19,0.9999924158892695,Shadowing,1,0.9999988999678991,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-03 11:15:00+08:00,3.5705672772931335e-06,6.913033300196755e-06,1.4196892907765712e-09,1.4433288627914966e-17,0.9999895149797332,Shadowing,1,0.9999964294327227,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-03 11:30:00+08:00,2.6364035635453035e-06,6.5094490585420034e-06,9.30328100058643e-10,7.084743919019497e-18,0.9999908532170497,Shadowing,1,0.9999973635964364,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-03 11:45:00+08:00,3.0951541547820392e-06,3.990898814282752e-06,6.029819666106831e-10,1.580927767831821e-17,0.999992913344049,Shadowing,1,0.9999969048458452,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-03 12:00:00+08:00,2.806216859434278e-08,1.966950413519524e-06,7.001984847743445e-12,4.471371789544084e-21,0.999998004980416,Shadowing,1,0.9999999719378314,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-03 12:15:00+08:00,1.1662765910240016e-08,1.5835987325593041e-06,2.047757911707951e-12,1.5932034271685038e-21,0.9999984047364538,Shadowing,1,0.9999999883372341,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-03 12:30:00+08:00,6.5013372744856025e-06,1.5771601834870956e-06,1.2762107194876166e-09,1.6927254587445722e-16,0.9999919202263312,Shadowing,1,0.9999934986627255,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-03 12:45:00+08:00,5.4813168195283635e-06,4.5332674330407755e-06,1.1399839109733909e-09,6.555703681523909e-17,0.9999899842757636,Shadowing,1,0.9999945186831805,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-03 13:00:00+08:00,2.3266379827300334e-06,5.186534974176539e-06,6.296670832071053e-10,5.954530397771457e-18,0.999992486197376,Shadowing,1,0.9999976733620173,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-03 13:15:00+08:00,0.00010559908649741657,4.443331709781178e-06,3.831475796086817e-08,1.4238789719994138e-14,0.9998899192670205,Shadowing,1,0.9998944009135026,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-03 13:30:00+08:00,1.3643753351513753e-05,1.0399638034276328e-05,8.185570522112925e-09,3.9411078458204114e-16,0.999975948423043,Shadowing,1,0.9999863562466484,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-03 13:45:00+08:00,3.0258432683508265e-05,1.0578091646724558e-05,1.7150112143724055e-08,2.386776215104222e-15,0.9999591463255552,Shadowing,1,0.9999697415673164,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-03 14:00:00+08:00,0.015726372928911412,4.1891054425159907e-07,1.684080302897688e-07,6.719527750584081e-11,0.9842730396853187,Shadowing,1,0.9842736270710886,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-03 14:15:00+08:00,0.044797506930212366,2.2641953106033228e-07,1.7245568393536954e-07,1.7388577864530416e-10,0.9552020940206868,Shadowing,1,0.9552024930697877,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-03 14:30:00+08:00,0.019089048856010433,3.2794662315793697e-07,1.5705778331590926e-07,1.0918513907588537e-10,0.980910466030398,Shadowing,1,0.9809109511439895,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-03 14:45:00+08:00,0.2715658011713134,3.122171471366822e-08,4.4679595577942915e-08,2.9876307270172398e-09,0.7284341199397455,Shadowing,1,0.7284341988286867,Normal,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-03 15:00:00+08:00,0.17238420290408624,6.189505595889357e-08,8.767314949568902e-08,1.2473715598241182e-09,0.8276156462803368,Shadowing,1,0.8276157970959137,Normal,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-03 15:15:00+08:00,0.45020501746120845,8.424206406174358e-09,1.937232308031823e-08,6.873584359128489e-09,0.5497949478686777,Shadowing,1,0.5497949825387916,Normal,Shadowing,Normal,Shadowing,Shadowing
2023-01-03 15:30:00+08:00,0.8023468362150087,2.8276068071054343e-10,5.7012305321417644e-09,2.0153592902579772e-08,0.19765313764740705,Normal,0,0.19765316378499131,Normal,Normal,Normal,Normal,Shadowing
2023-01-03 15:45:00+08:00,0.8557932111831926,1.0174768720232879e-10,3.575491905477328e-09,2.206280346215524e-08,0.14420676307676442,Normal,0,0.14420678881680737,Normal,Normal,Normal,Normal,Normal
2023-01-03 16:00:00+08:00,0.8041297734749735,1.391373817096853e-10,5.3648405274211176e-09,2.0438480414412072e-08,0.19587020058256815,Normal,0,0.1958702265250265,Normal,Normal,Normal,Normal,Shadowing
2023-01-03 16:15:00+08:00,0.8519303512535285,9.175232565104507e-11,3.6094433261321875e-09,2.204160621423849e-08,0.1480696230036697,Normal,0,0.14806964874647155,Normal,Normal,Normal,Normal,Normal
2023-01-03 16:30:00+08:00,0.8760207087005554,1.8225666954659964e-10,2.645874209012323e-09,2.5732555921586686e-08,0.12397926273875784,Normal,0,0.12397929129944463,Normal,Normal,Normal,Normal,Normal
2023-01-03 16:45:00+08:00,0.8626907027754267,2.568477278644099e-11,7.967410502341112e-10,9.839570456731751e-08,0.13730919800644276,Normal,0,0.1373092972245733,Normal,Normal,Normal,Normal,Normal
2023-01-03 17:00:00+08:00,0.9881118371476726,9.728273142940493e-12,2.3805491251881524e-10,5.659649790701749e-08,0.01188810600804632,Normal,0,0.01188816285232741,Normal,Normal,Normal,Normal,Normal
2023-01-03 17:15:00+08:00,0.9974414588821252,4.34102841678707e-12,1.2214369430099115e-10,2.7832298766606758e-08,0.0025585131590912633,Normal,0,0.0025585411178747908,Normal,Normal,Normal,Normal,Normal
2023-01-04 07:45:00+08:00,0.9974538408662316,5.159237939940734e-12,1.406116795344623e-10,2.779608722064294e-08,0.0025461311919102265,Normal,0,0.002546159133768433,Normal,Normal,Normal,Normal,Normal
2023-01-04 08:00:00+08:00,0.9912476046816548,1.0509516664325448e-11,2.499500069368488e-10,4.949776746340516e-08,0.008752345560118108,Normal,0,0.008752395318345152,Normal,Normal,Normal,Normal,Normal
2023-01-04 08:15:00+08:00,0.9861911958463512,1.3382088928733236e-11,3.0438205621169024e-10,6.053955332251348e-08,0.013808743296331374,Normal,0,0.013808804153648824,Normal,Normal,Normal,Normal,Normal
2023-01-04 08:30:00+08:00,0.9522577154635326,2.4955034034170246e-11,5.340830413479971e-10,9.352350010208822e-08,0.04774219045392937,Normal,0,0.04774228453646745,Normal,Normal,Normal,Normal,Normal
2023-01-04 08:45:00+08:00,0.8983151959673755,5.407757568929059e-11,1.385362706853646e-09,5.789318364001981e-08,0.10168474470000062,Normal,0,0.10168480403262448,Normal,Normal,Normal,Normal,Normal
2023-01-04 09:00:00+08:00,0.9083500342940379,3.044561088970284e-11,1.5020855652818195e-09,3.240578532871956e-08,0.0916499317676456,Normal,0,0.09164996570596207,Normal,Normal,Normal,Normal,Normal
2023-01-04 09:15:00+08:00,0.8511578632370659,3.349512387629312e-10,3.4356608759188314e-09,2.42895862890976e-08,0.14884210870273581,Normal,0,0.14884213676293412,Normal,Normal,Normal,Normal,Normal
2023-01-04 09:30:00+08:00,0.7364044354160695,1.7095203387124497e-09,6.842245264565313e-09,2.114203955851311e-08,0.26359553489012527,Normal,0,0.2635955645839305,Normal,Normal,Normal,Normal,Shadowing
2023-01-04 09:45:00+08:00,0.00021947415052032466,2.4339946537966636e-06,4.076701933792111e-08,5.679318872117514e-12,0.9997780510821273,Shadowing,1,0.9997805258494796,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-04 10:00:00+08:00,0.001365952157123395,1.6857858971467036e-06,1.3214877666507845e-07,8.826924462946737e-13,0.9986322299073201,Shadowing,1,0.9986340478428766,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-04 10:15:00+08:00,7.881528013743348e-11,1.24711618234703e-07,1.608274182938324e-14,4.401371225034775e-26,0.9999998752095504,Shadowing,1,0.9999999999211847,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-04 10:30:00+08:00,0.12356808933702663,1.7412276890655743e-07,2.045309796840548e-07,4.560313430331962e-11,0.8764315319636216,Shadowing,1,0.8764319106629733,Normal,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-04 10:45:00+08:00,0.0002602774248178396,1.7380967044810965e-06,6.734009558204309e-08,3.950128446387962e-15,0.9997379171383782,Shadowing,1,0.9997397225751822,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-04 11:00:00+08:00,0.002008142959319791,1.1057144238895676e-09,1.7291992252499917e-08,5.315142196749306e-13,0.9979918386424419,Shadowing,1,0.9979918570406802,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-04 11:15:00+08:00,5.5438676641614e-07,5.025467960136846e-06,1.949700384468099e-10,6.739471043668888e-19,0.9999944199503034,Shadowing,1,0.9999994456132336,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-04 11:30:00+08:00,0.0005245365131574767,5.144529582071412e-08,4.180689483919764e-08,6.552527875582574e-14,0.9994753702345864,Shadowing,1,0.9994754634868426,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-04 11:45:00+08:00,0.08482317762578102,3.967726488663921e-11,2.7348296090981054e-09,1.3078990588079231e-18,0.9151768195997121,Shadowing,1,0.9151768223742189,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-04 12:00:00+08:00,0.8486256865087066,1.3325420367708341e-07,2.6969478788070536e-06,4.3127005723870244e-15,0.1513714832892065,Normal,0,0.15137431349129338,Normal,Normal,Normal,Normal,Normal
2023-01-04 12:15:00+08:00,0.3399994463528706,2.3625356273112334e-06,4.861598683872859e-06,3.9187912387604795e-12,0.6599933295088996,Shadowing,1,0.6600005536471294,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-04 12:30:00+08:00,0.15601788841290906,7.374452404433014e-05,2.3386061972484715e-06,2.583399161368539e-14,0.8439060284568235,Shadowing,1,0.8439821115870909,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-04 12:45:00+08:00,3.420492888587338e-06,5.6420270052863886e-06,1.3472372851967168e-09,2.725142752012241e-17,0.9999909361328688,Shadowing,1,0.9999965795071114,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-04 13:00:00+08:00,3.7037576145283767e-07,4.630569126924663e-06,8.99783416208709e-11,1.1315331391720375e-18,0.9999949989651332,Shadowing,1,0.9999996296242385,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-04 13:15:00+08:00,2.5932912816240813e-05,1.6925963526425046e-06,9.119143295226536e-09,1.1182131403360227e-15,0.9999723653716867,Shadowing,1,0.9999740670871837,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-04 13:30:00+08:00,3.323824270678161e-07,2.950704524585759e-07,1.6347494382735434e-10,2.835926801823838e-19,0.9999993723836453,Shadowing,1,0.999999667617573,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-04 13:45:00+08:00,1.7479178272624233e-06,4.761959034972534e-06,8.016331485714604e-10,9.195543471851714e-18,0.9999934893215044,Shadowing,1,0.9999982520821727,Shadowing,Shadowing,Shadowing,Shadowing,Shadowing
2023-01-04 14:00:00+08:00,0.37002144879144805,6.006961327377205e-10,2.0568230069182867e-07,2.3042511388612355e-10,0.62997834469513,Shadowing,1,0.629978551208552,Normal,Shadowing,Shadowing,Shadowing,Shadowing
